From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
P70336	P70336	reviewed	ROCK2_MOUSE	Rho-associated protein kinase 2 (EC 2.7.11.1) (Rho-associated, coiled-coil-containing protein kinase 2) (Rho-associated, coiled-coil-containing protein kinase II) (ROCK-II) (p164 ROCK-2)	Rock2	Mus musculus (Mouse)	1388
O08547	O08547	reviewed	SC22B_MOUSE	Vesicle-trafficking protein SEC22b (ER-Golgi SNARE of 24 kDa) (ERS-24) (ERS24) (SEC22 vesicle-trafficking protein homolog B) (SEC22 vesicle-trafficking protein-like 1) (mSec22b)	Sec22b Sec22l1	Mus musculus (Mouse)	215
P35922	P35922	reviewed	FMR1_MOUSE	Fragile X messenger ribonucleoprotein 1 (Fragile X messenger ribonucleoprotein) (FMRP) (Protein FMR-1) (mFmr1p)	Fmr1 Fmr-1	Mus musculus (Mouse)	614
Q80XI3	Q80XI3	reviewed	IF4G3_MOUSE	Eukaryotic translation initiation factor 4 gamma 3 (eIF-4-gamma 3) (eIF-4G 3) (eIF4G 3) (eIF-4-gamma II) (eIF4GII)	Eif4g3	Mus musculus (Mouse)	1579
Q9DBC7	Q9DBC7	reviewed	KAP0_MOUSE	cAMP-dependent protein kinase type I-alpha regulatory subunit [Cleaved into: cAMP-dependent protein kinase type I-alpha regulatory subunit, N-terminally processed]	Prkar1a	Mus musculus (Mouse)	381
P63242	P63242	reviewed	IF5A1_MOUSE	Eukaryotic translation initiation factor 5A-1 (eIF-5A-1) (eIF-5A1) (Eukaryotic initiation factor 5A isoform 1) (eIF-5A) (eIF-4D)	Eif5a	Mus musculus (Mouse)	154
Q9CQ65	Q9CQ65	reviewed	MTAP_MOUSE	S-methyl-5'-thioadenosine phosphorylase (EC 2.4.2.28) (5'-methylthioadenosine phosphorylase) (MTA phosphorylase) (MTAP) (MTAPase)	Mtap	Mus musculus (Mouse)	283
Q8K3I9	Q8K3I9	reviewed	GLCI1_MOUSE	Glucocorticoid-induced transcript 1 protein (Glucocorticoid-induced gene 18 protein) (Testhymin) (Thymocyte/spermatocyte selection protein 1)	Glcci1 Gig18 Tssn1	Mus musculus (Mouse)	537
Q91WC0	Q91WC0	reviewed	SETD3_MOUSE	Actin-histidine N-methyltransferase (EC 2.1.1.85) (Endothelial differentiation inhibitory protein D10) (Protein-L-histidine N-tele-methyltransferase) (SET domain-containing protein 3)	Setd3 D12Ertd771e	Mus musculus (Mouse)	594
Q91V12	Q91V12	reviewed	BACH_MOUSE	Cytosolic acyl coenzyme A thioester hydrolase (EC 3.1.2.2) (Acyl-CoA thioesterase 7) (Brain acyl-CoA hydrolase) (BACH) (CTE-IIa) (CTE-II) (Long chain acyl-CoA thioester hydrolase)	Acot7 Bach	Mus musculus (Mouse)	381
Q9CWL8	Q9CWL8	reviewed	CTBL1_MOUSE	Beta-catenin-like protein 1 (Nuclear-associated protein) (NAP)	Ctnnbl1	Mus musculus (Mouse)	563
Q80UM7	Q80UM7	reviewed	MOGS_MOUSE	Mannosyl-oligosaccharide glucosidase (EC 3.2.1.106) (Glucosidase 1) (Glycoprotein-processing glucosidase I)	Mogs Gcs1	Mus musculus (Mouse)	834
Q66JS6	Q66JS6	reviewed	EI3JB_MOUSE	Eukaryotic translation initiation factor 3 subunit J-B (eIF3j-B) (Eukaryotic translation initiation factor 3 subunit 1-B) (eIF-3-alpha-B) (eIF3 p35)	Eif3j2 Eif3s1-2 Gm9781	Mus musculus (Mouse)	263
O70311	O70311	reviewed	NMT2_MOUSE	Glycylpeptide N-tetradecanoyltransferase 2 (EC 2.3.1.97) (Myristoyl-CoA:protein N-myristoyltransferase 2) (NMT 2) (Peptide N-myristoyltransferase 2) (Type II N-myristoyltransferase)	Nmt2	Mus musculus (Mouse)	529
P61759	P61759	reviewed	PFD3_MOUSE	Prefoldin subunit 3 (von Hippel-Lindau-binding protein 1) (VBP-1) (VHL-binding protein 1)	Vbp1 Pfdn3	Mus musculus (Mouse)	196
Q99JR1	Q99JR1	reviewed	SFXN1_MOUSE	Sideroflexin-1	Sfxn1	Mus musculus (Mouse)	322
P61161	P61161	reviewed	ARP2_MOUSE	Actin-related protein 2 (Actin-like protein 2)	Actr2 Arp2	Mus musculus (Mouse)	394
Q8BG81	Q8BG81	reviewed	PDIP3_MOUSE	Polymerase delta-interacting protein 3 (S6K1 Aly/REF-like target) (SKAR)	Poldip3	Mus musculus (Mouse)	420
P18653	P18653	reviewed	KS6A1_MOUSE	Ribosomal protein S6 kinase alpha-1 (S6K-alpha-1) (EC 2.7.11.1) (90 kDa ribosomal protein S6 kinase 1) (p90-RSK 1) (p90RSK1) (p90S6K) (MAP kinase-activated protein kinase 1a) (MAPK-activated protein kinase 1a) (MAPKAP kinase 1a) (MAPKAPK-1a) (Ribosomal S6 kinase 1) (RSK-1)	Rps6ka1 Mapkapk1a Rsk1	Mus musculus (Mouse)	724
Q8K0D5	Q8K0D5	reviewed	EFGM_MOUSE	Elongation factor G, mitochondrial (EF-Gmt) (Elongation factor G 1, mitochondrial) (mEF-G 1) (Elongation factor G1)	Gfm1 Efg Efg1 Gfm	Mus musculus (Mouse)	751
Q8R310	Q8R310	reviewed	TMCC3_MOUSE	Transmembrane and coiled-coil domain protein 3	Tmcc3	Mus musculus (Mouse)	477
Q3UHJ0	Q3UHJ0	reviewed	AAK1_MOUSE	AP2-associated protein kinase 1 (EC 2.7.11.1) (Adaptor-associated kinase 1)	Aak1 Kiaa1048	Mus musculus (Mouse)	959
Q99KG5	Q99KG5	reviewed	LSR_MOUSE	Lipolysis-stimulated lipoprotein receptor (Angulin-3) (Lipolysis-stimulated receptor) (Liver-specific bHLH-Zip transcription factor) (Liver-specific gene on mouse chromosome 7 protein)	Lsr Ildr3 Lisch7	Mus musculus (Mouse)	594
P15626	P15626	reviewed	GSTM2_MOUSE	Glutathione S-transferase Mu 2 (EC 2.5.1.18) (GST 5-5) (GST class-mu 2) (Glutathione S-transferase pmGT2)	Gstm2	Mus musculus (Mouse)	218
Q9JHJ0	Q9JHJ0	reviewed	TMOD3_MOUSE	Tropomodulin-3 (Ubiquitous tropomodulin) (U-Tmod)	Tmod3	Mus musculus (Mouse)	352
Q8VHH5	Q8VHH5	reviewed	AGAP3_MOUSE	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3 (AGAP-3) (CRAM-associated GTPase) (CRAG) (Centaurin-gamma-3) (Cnt-g3) (MR1-interacting protein) (MRIP-1)	Agap3 Centg3	Mus musculus (Mouse)	910
P56959	P56959	reviewed	FUS_MOUSE	RNA-binding protein FUS (Protein pigpen)	Fus	Mus musculus (Mouse)	518
Q8VEH3	Q8VEH3	reviewed	ARL8A_MOUSE	ADP-ribosylation factor-like protein 8A (ADP-ribosylation factor-like protein 10B) (Novel small G protein indispensable for equal chromosome segregation 2)	Arl8a Arl10b Gie2	Mus musculus (Mouse)	186
P63085	P63085	reviewed	MK01_MOUSE	Mitogen-activated protein kinase 1 (MAP kinase 1) (MAPK 1) (EC 2.7.11.24) (ERT1) (Extracellular signal-regulated kinase 2) (ERK-2) (MAP kinase isoform p42) (p42-MAPK) (Mitogen-activated protein kinase 2) (MAP kinase 2) (MAPK 2)	Mapk1 Erk2 Mapk Prkm1	Mus musculus (Mouse)	358
Q8JZR0	Q8JZR0	reviewed	ACSL5_MOUSE	Long-chain-fatty-acid--CoA ligase 5 (EC 6.2.1.3) (Arachidonate--CoA ligase) (EC 6.2.1.15) (Long-chain acyl-CoA synthetase 5) (LACS 5)	Acsl5 Facl5	Mus musculus (Mouse)	683
P28652	P28652	reviewed	KCC2B_MOUSE	Calcium/calmodulin-dependent protein kinase type II subunit beta (CaM kinase II subunit beta) (CaMK-II subunit beta) (EC 2.7.11.17)	Camk2b Camk2d	Mus musculus (Mouse)	542
P51410	P51410	reviewed	RL9_MOUSE	Large ribosomal subunit protein uL6 (60S ribosomal protein L9)	Rpl9	Mus musculus (Mouse)	192
P57784	P57784	reviewed	RU2A_MOUSE	U2 small nuclear ribonucleoprotein A' (U2 snRNP A')	Snrpa1	Mus musculus (Mouse)	255
P35550	P35550	reviewed	FBRL_MOUSE	rRNA 2'-O-methyltransferase fibrillarin (EC 2.1.1.-) (Histone-glutamine methyltransferase) (Nucleolar protein 1) (U6 snRNA 2'-O-methyltransferase fibrillarin)	Fbl	Mus musculus (Mouse)	327
Q9D279	Q9D279	reviewed	MISP_MOUSE	Mitotic interactor and substrate of PLK1 (Mitotic spindle positioning protein)	Misp	Mus musculus (Mouse)	648
Q61490	Q61490	reviewed	CD166_MOUSE	CD166 antigen (Activated leukocyte cell adhesion molecule) (BEN) (Protein DM-GRASP) (CD antigen CD166)	Alcam	Mus musculus (Mouse)	583
Q91WN1	Q91WN1	reviewed	DNJC9_MOUSE	DnaJ homolog subfamily C member 9	Dnajc9	Mus musculus (Mouse)	259
Q5SW19	Q5SW19	reviewed	CLU_MOUSE	Clustered mitochondria protein homolog	Cluh Kiaa0664	Mus musculus (Mouse)	1315
B9EJ86	B9EJ86	reviewed	OSBL8_MOUSE	Oxysterol-binding protein-related protein 8 (ORP-8) (OSBP-related protein 8)	Osbpl8 Kiaa1451 Orp8	Mus musculus (Mouse)	889
Q9DBP5	Q9DBP5	reviewed	KCY_MOUSE	UMP-CMP kinase (EC 2.7.4.14) (Deoxycytidylate kinase) (CK) (dCMP kinase) (Nucleoside-diphosphate kinase) (EC 2.7.4.6) (Uridine monophosphate/cytidine monophosphate kinase) (UMP/CMP kinase) (UMP/CMPK)	Cmpk1 Cmk Cmpk Uck Umk Umpk	Mus musculus (Mouse)	196
Q9WV55	Q9WV55	reviewed	VAPA_MOUSE	Vesicle-associated membrane protein-associated protein A (VAMP-A) (VAMP-associated protein A) (VAP-A) (33 kDa VAMP-associated protein) (VAP-33)	Vapa Vap33	Mus musculus (Mouse)	249
Q14C51	Q14C51	reviewed	PTCD3_MOUSE	Small ribosomal subunit protein mS39 (28S ribosomal protein S39, mitochondrial) (MRP-S39) (Pentatricopeptide repeat domain-containing protein 3, mitochondrial)	Ptcd3 Mrps39	Mus musculus (Mouse)	685
Q7TPM1	Q7TPM1	reviewed	PRC2B_MOUSE	Protein PRRC2B (HLA-B-associated transcript 2-like 1) (Proline-rich coiled-coil protein 2B)	Prrc2b Bat2l Bat2l1 Kiaa0515	Mus musculus (Mouse)	1486
Q60974	Q60974	reviewed	NCOR1_MOUSE	Nuclear receptor corepressor 1 (N-CoR) (N-CoR1) (Retinoid X receptor-interacting protein 13) (RIP13)	Ncor1 Rxrip13	Mus musculus (Mouse)	2453
Q9CQF3	Q9CQF3	reviewed	CPSF5_MOUSE	Cleavage and polyadenylation specificity factor subunit 5 (Nucleoside diphosphate-linked moiety X motif 21) (Nudix motif 21) (Nudix hydrolase 21)	Nudt21 Cpsf5	Mus musculus (Mouse)	227
Q9CZW4	Q9CZW4	reviewed	ACSL3_MOUSE	Fatty acid CoA ligase Acsl3 (Arachidonate--CoA ligase) (EC 6.2.1.15) (Long-chain acyl-CoA synthetase 3) (LACS 3) (Long-chain-fatty-acid--CoA ligase 3) (EC 6.2.1.3) (Medium-chain acyl-CoA ligase Acsl3) (EC 6.2.1.2)	Acsl3 Acs3 Facl3	Mus musculus (Mouse)	720
Q8BIQ5	Q8BIQ5	reviewed	CSTF2_MOUSE	Cleavage stimulation factor subunit 2 (CF-1 64 kDa subunit) (Cleavage stimulation factor 64 kDa subunit) (CSTF 64 kDa subunit) (CstF-64)	Cstf2	Mus musculus (Mouse)	580
P54731	P54731	reviewed	FAF1_MOUSE	FAS-associated factor 1	Faf1	Mus musculus (Mouse)	649
Q3UPF5	Q3UPF5	reviewed	ZCCHV_MOUSE	Zinc finger CCCH-type antiviral protein 1 (ADP-ribosyltransferase diphtheria toxin-like 13) (ARTD13) (Inactive Poly [ADP-ribose] polymerase 13) (PARP13)	Zc3hav1	Mus musculus (Mouse)	946
P83917	P83917	reviewed	CBX1_MOUSE	Chromobox protein homolog 1 (Heterochromatin protein 1 homolog beta) (HP1 beta) (Heterochromatin protein p25) (M31) (Modifier 1 protein)	Cbx1 Cbx	Mus musculus (Mouse)	185
Q99M31	Q99M31	reviewed	HSP7E_MOUSE	Heat shock 70 kDa protein 14 (NST-1) (hsr.1)	Hspa14 Hsp70-4	Mus musculus (Mouse)	509
Q922P9	Q922P9	reviewed	GLYR1_MOUSE	Cytokine-like nuclear factor N-PAC (NPAC) (Glyoxylate reductase 1 homolog) (Nuclear protein NP60) (Putative oxidoreductase GLYR1)	Glyr1 Np60	Mus musculus (Mouse)	546
Q9CPV4	Q9CPV4	reviewed	GLOD4_MOUSE	Glyoxalase domain-containing protein 4	Glod4	Mus musculus (Mouse)	298
Q7TSH6	Q7TSH6	reviewed	SCAF4_MOUSE	SR-related and CTD-associated factor 4 (CTD-binding SR-like protein RA4) (Splicing factor, arginine/serine-rich 15)	Scaf4 Kiaa1172 Srsf15	Mus musculus (Mouse)	1183
P62843	P62843	reviewed	RS15_MOUSE	Small ribosomal subunit protein uS19 (40S ribosomal protein S15) (RIG protein)	Rps15 Rig	Mus musculus (Mouse)	145
Q62418	Q62418	reviewed	DBNL_MOUSE	Drebrin-like protein (Actin-binding protein 1) (SH3 domain-containing protein 7)	Dbnl Abp1 Sh3p7	Mus musculus (Mouse)	436
Q9D2U9	Q9D2U9	reviewed	H2B3A_MOUSE	H2B.U histone 2 (Histone H2B type 3-A)	H2bu2 Hist3h2ba	Mus musculus (Mouse)	126
Q9Z0W3	Q9Z0W3	reviewed	NU160_MOUSE	Nuclear pore complex protein Nup160 (160 kDa nucleoporin) (Gene trap locus 1-13 protein) (GTL-13) (Nucleoporin Nup160)	Nup160 Gtl1-13 Kiaa0197	Mus musculus (Mouse)	1402
Q62093	Q62093	reviewed	SRSF2_MOUSE	Serine/arginine-rich splicing factor 2 (Protein PR264) (Putative myelin regulatory factor 1) (MRF-1) (Splicing component, 35 kDa) (Splicing factor SC35) (SC-35) (Splicing factor, arginine/serine-rich 2)	Srsf2 Pr264 Sfrs10 Sfrs2	Mus musculus (Mouse)	221
O54879	O54879	reviewed	HMGB3_MOUSE	High mobility group protein B3 (High mobility group protein 2a) (HMG-2a) (High mobility group protein 4) (HMG-4)	Hmgb3 Hmg2a Hmg4	Mus musculus (Mouse)	200
Q9CZX8	Q9CZX8	reviewed	RS19_MOUSE	Small ribosomal subunit protein eS19 (40S ribosomal protein S19)	Rps19	Mus musculus (Mouse)	145
Q9DC61	Q9DC61	reviewed	MPPA_MOUSE	Mitochondrial-processing peptidase subunit alpha (Alpha-MPP) (Inactive zinc metalloprotease alpha) (P-55)	Pmpca Inpp5e	Mus musculus (Mouse)	524
Q9R112	Q9R112	reviewed	SQOR_MOUSE	Sulfide:quinone oxidoreductase, mitochondrial (SQOR) (EC 1.8.5.8) (Sulfide quinone oxidoreductase)	Sqor Sqrdl	Mus musculus (Mouse)	450
Q03141	Q03141	reviewed	MARK3_MOUSE	MAP/microtubule affinity-regulating kinase 3 (EC 2.7.11.1) (ELKL motif kinase 2) (EMK-2) (MPK-10)	Mark3 Emk2 Mpk10	Mus musculus (Mouse)	753
P84084	P84084	reviewed	ARF5_MOUSE	ADP-ribosylation factor 5	Arf5	Mus musculus (Mouse)	180
Q8BKX1	Q8BKX1	reviewed	BAIP2_MOUSE	Brain-specific angiogenesis inhibitor 1-associated protein 2 (BAI-associated protein 2) (BAI1-associated protein 2) (Insulin receptor substrate protein of 53 kDa) (IRSp53) (Insulin receptor substrate p53) (Insulin receptor tyrosine kinase 53 kDa substrate)	Baiap2	Mus musculus (Mouse)	535
P62702	P62702	reviewed	RS4X_MOUSE	Small ribosomal subunit protein eS4 (40S ribosomal protein S4, X isoform)	Rps4x Rps4	Mus musculus (Mouse)	263
P42669	P42669	reviewed	PURA_MOUSE	Transcriptional activator protein Pur-alpha (Purine-rich single-stranded DNA-binding protein alpha)	Pura	Mus musculus (Mouse)	321
P38532	P38532	reviewed	HSF1_MOUSE	Heat shock factor protein 1 (HSF 1) (Heat shock transcription factor 1) (HSTF 1)	Hsf1	Mus musculus (Mouse)	525
Q99L43	Q99L43	reviewed	CDS2_MOUSE	Phosphatidate cytidylyltransferase 2 (EC 2.7.7.41) (CDP-DAG synthase 2) (CDP-DG synthase 2) (CDP-diacylglycerol synthase 2) (CDS 2) (CDP-diglyceride pyrophosphorylase 2) (CDP-diglyceride synthase 2) (CTP:phosphatidate cytidylyltransferase 2)	Cds2	Mus musculus (Mouse)	444
Q9ESX5	Q9ESX5	reviewed	DKC1_MOUSE	H/ACA ribonucleoprotein complex subunit DKC1 (EC 5.4.99.-) (Dyskerin) (Nopp140-associated protein of 57 kDa) (Nucleolar protein NAP57) (Nucleolar protein family A member 4) (snoRNP protein DKC1)	Dkc1	Mus musculus (Mouse)	509
Q99J36	Q99J36	reviewed	THUM1_MOUSE	THUMP domain-containing protein 1	Thumpd1	Mus musculus (Mouse)	350
Q7JJ13	Q7JJ13	reviewed	BRD2_MOUSE	Bromodomain-containing protein 2 (Female sterile homeotic-related protein 1) (Fsrg-1) (Protein RING3)	Brd2 Fsrg1 Kiaa4005 Ring3	Mus musculus (Mouse)	798
P70303	P70303	reviewed	PYRG2_MOUSE	CTP synthase 2 (EC 6.3.4.2) (CTP synthetase 2) (CTPsH) (UTP--ammonia ligase 2)	Ctps2	Mus musculus (Mouse)	586
Q8K2T8	Q8K2T8	reviewed	PAF1_MOUSE	RNA polymerase II-associated factor 1 homolog	Paf1	Mus musculus (Mouse)	535
Q9DBG7	Q9DBG7	reviewed	SRPRA_MOUSE	Signal recognition particle receptor subunit alpha (SR-alpha) (Docking protein alpha) (DP-alpha)	Srpra Srpr	Mus musculus (Mouse)	636
Q6P8X1	Q6P8X1	reviewed	SNX6_MOUSE	Sorting nexin-6 [Cleaved into: Sorting nexin-6, N-terminally processed]	Snx6	Mus musculus (Mouse)	406
Q3TIX9	Q3TIX9	reviewed	SNUT2_MOUSE	U4/U6.U5 tri-snRNP-associated protein 2 (Inactive ubiquitin-specific peptidase 39)	Usp39	Mus musculus (Mouse)	564
Q6P9Q6	Q6P9Q6	reviewed	FKB15_MOUSE	FK506-binding protein 15 (FKBP-15) (133 kDa FK506-binding protein) (133 kDa FKBP) (FKBP-133) (WASP and FKBP-like) (WAFL)	Fkbp15 Fkbp133 Kiaa0674	Mus musculus (Mouse)	1216
Q9CVB6	Q9CVB6	reviewed	ARPC2_MOUSE	Actin-related protein 2/3 complex subunit 2 (Arp2/3 complex 34 kDa subunit) (p34-ARC)	Arpc2	Mus musculus (Mouse)	300
Q9CQH7	Q9CQH7	reviewed	BT3L4_MOUSE	Transcription factor BTF3 homolog 4 (Basic transcription factor 3-like 4)	Btf3l4	Mus musculus (Mouse)	158
Q8VCN5	Q8VCN5	reviewed	CGL_MOUSE	Cystathionine gamma-lyase (CGL) (CSE) (EC 4.4.1.1) (Cysteine desulfhydrase) (Cysteine-protein sulfhydrase) (Gamma-cystathionase) (Homocysteine desulfhydrase) (EC 4.4.1.2)	Cth	Mus musculus (Mouse)	398
Q99JX4	Q99JX4	reviewed	EIF3M_MOUSE	Eukaryotic translation initiation factor 3 subunit M (eIF3m) (PCI domain-containing protein 1)	Eif3m Pcid1	Mus musculus (Mouse)	374
Q9CXS4	Q9CXS4	reviewed	CENPV_MOUSE	Centromere protein V (CENP-V) (Proline-rich protein 6)	Cenpv Prr6	Mus musculus (Mouse)	252
Q91XU0	Q91XU0	reviewed	WRIP1_MOUSE	ATPase WRNIP1 (EC 3.6.1.-) (Werner helicase-interacting protein 1)	Wrnip1 Whip	Mus musculus (Mouse)	660
Q04690	Q04690	reviewed	NF1_MOUSE	Neurofibromin (Neurofibromatosis-related protein NF-1)	Nf1	Mus musculus (Mouse)	2841
P08551	P08551	reviewed	NFL_MOUSE	Neurofilament light polypeptide (NF-L) (68 kDa neurofilament protein) (Neurofilament triplet L protein)	Nefl Nf68 Nfl	Mus musculus (Mouse)	543
Q6P4S8	Q6P4S8	reviewed	INT1_MOUSE	Integrator complex subunit 1 (Int1)	Ints1	Mus musculus (Mouse)	2195
Q80TH2	Q80TH2	reviewed	ERBIN_MOUSE	Erbin (Densin-180-like protein) (Erbb2-interacting protein) (Protein LAP2)	Erbin Erbb2ip Kiaa1225 Lap2	Mus musculus (Mouse)	1402
P62751	P62751	reviewed	RL23A_MOUSE	Large ribosomal subunit protein uL23 (60S ribosomal protein L23a)	Rpl23a	Mus musculus (Mouse)	156
Q0VBL3	Q0VBL3	reviewed	RBM15_MOUSE	RNA-binding protein 15 (One-twenty two protein 1) (RNA-binding motif protein 15)	Rbm15 Kiaa4257 Ott1	Mus musculus (Mouse)	962
B1AY13	B1AY13	reviewed	UBP24_MOUSE	Ubiquitin carboxyl-terminal hydrolase 24 (EC 3.4.19.12) (Deubiquitinating enzyme 24) (Ubiquitin thioesterase 24) (Ubiquitin-specific-processing protease 24)	Usp24	Mus musculus (Mouse)	2617
Q8CFE3	Q8CFE3	reviewed	RCOR1_MOUSE	REST corepressor 1 (Protein CoREST)	Rcor1 D12Wsu95e Kiaa0071	Mus musculus (Mouse)	480
Q8C9B9	Q8C9B9	reviewed	DIDO1_MOUSE	Death-inducer obliterator 1 (DIO-1) (Death-associated transcription factor 1) (DATF-1)	Dido1 Datf1 Dio1	Mus musculus (Mouse)	2256
Q921F4	Q921F4	reviewed	HNRLL_MOUSE	Heterogeneous nuclear ribonucleoprotein L-like	Hnrnpll Hnrpll	Mus musculus (Mouse)	591
P63239	P63239	reviewed	NEC1_MOUSE	Neuroendocrine convertase 1 (NEC 1) (EC 3.4.21.93) (Furin homolog) (PC3) (Prohormone convertase 1) (Propeptide-processing protease) (Proprotein convertase 1) (PC1)	Pcsk1 Att-1 Nec-1 Nec1	Mus musculus (Mouse)	753
Q99LX0	Q99LX0	reviewed	PARK7_MOUSE	Parkinson disease protein 7 homolog (Maillard deglycase) (Parkinsonism-associated deglycase) (Protein DJ-1) (DJ-1) (Protein/nucleic acid deglycase DJ-1) (EC 3.1.2.-, EC 3.5.1.-, EC 3.5.1.124)	Park7	Mus musculus (Mouse)	189
Q8BXZ1	Q8BXZ1	reviewed	TMX3_MOUSE	Protein disulfide-isomerase TMX3 (EC 5.3.4.1) (Thioredoxin domain-containing protein 10) (Thioredoxin-related transmembrane protein 3)	Tmx3 Kiaa1830 Txndc10	Mus musculus (Mouse)	456
P11031	P11031	reviewed	TCP4_MOUSE	Activated RNA polymerase II transcriptional coactivator p15 (Positive cofactor 4) (PC4) (SUB1 homolog) (Single-stranded DNA-binding protein p9) (p14)	Sub1 Pc4 Rpo2tc1	Mus musculus (Mouse)	127
P33175	P33175	reviewed	KIF5A_MOUSE	Kinesin heavy chain isoform 5A (Kinesin heavy chain neuron-specific 1) (Neuronal kinesin heavy chain) (NKHC)	Kif5a Kiaa4086 Kif5 Nkhc1	Mus musculus (Mouse)	1027
Q9Z1M8	Q9Z1M8	reviewed	RED_MOUSE	Protein Red (Cytokine IK) (IK factor) (Protein RER)	Ik Red Rer	Mus musculus (Mouse)	557
P23591	P23591	reviewed	FCL_MOUSE	GDP-L-fucose synthase (EC 1.1.1.271) (GDP-4-keto-6-deoxy-D-mannose-3,5-epimerase-4-reductase) (Protein FX) (Red cell NADP(H)-binding protein) (Transplantation antigen P35B) (Tum-P35B antigen)	Gfus P35b Tsta3 Tstap35b	Mus musculus (Mouse)	321
P62983	P62983	reviewed	RS27A_MOUSE	Ubiquitin-ribosomal protein eS31 fusion protein (Ubiquitin carboxyl extension protein 80) [Cleaved into: Ubiquitin; Small ribosomal subunit protein eS31 (40S ribosomal protein S27a)]	Rps27a Uba80 Ubcep1	Mus musculus (Mouse)	156
Q9CR62	Q9CR62	reviewed	M2OM_MOUSE	Mitochondrial 2-oxoglutarate/malate carrier protein (OGCP) (alpha-oxoglutarate carrier) (Solute carrier family 25 member 11) (SLC25A11)	Slc25a11	Mus musculus (Mouse)	314
Q99LC3	Q99LC3	reviewed	NDUAA_MOUSE	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial (Complex I-42kD) (CI-42kD) (NADH-ubiquinone oxidoreductase 42 kDa subunit)	Ndufa10	Mus musculus (Mouse)	355
Q61655	Q61655	reviewed	DD19A_MOUSE	ATP-dependent RNA helicase DDX19A (EC 3.6.4.13) (DEAD box RNA helicase DEAD5) (mDEAD5) (DEAD box protein 19A) (Eukaryotic translation initiation factor 4A-related sequence 1)	Ddx19a Ddx19 Eif4a-rs1	Mus musculus (Mouse)	478
B2RRE7	B2RRE7	reviewed	OTUD4_MOUSE	OTU domain-containing protein 4 (EC 3.4.19.12)	Otud4 Kiaa1046	Mus musculus (Mouse)	1107
P56183	P56183	reviewed	RRP1_MOUSE	Ribosomal RNA processing protein 1 homolog A (Novel nuclear protein 1) (NNP-1) (Nucleolar protein Nop52) (RRP1-like protein)	Rrp1 Nnp1	Mus musculus (Mouse)	494
Q8R149	Q8R149	reviewed	BUD13_MOUSE	BUD13 homolog	Bud13	Mus musculus (Mouse)	637
Q6NVF4	Q6NVF4	reviewed	HELB_MOUSE	DNA helicase B (EC 3.6.4.12)	Helb	Mus musculus (Mouse)	1074
P47757	P47757	reviewed	CAPZB_MOUSE	F-actin-capping protein subunit beta (CapZ beta)	Capzb Cappb1	Mus musculus (Mouse)	277
O35887	O35887	reviewed	CALU_MOUSE	Calumenin (Crocalbin)	Calu	Mus musculus (Mouse)	315
Q60930	Q60930	reviewed	VDAC2_MOUSE	Voltage-dependent anion-selective channel protein 2 (VDAC-2) (mVDAC2) (Outer mitochondrial membrane protein porin 2) (Voltage-dependent anion-selective channel protein 6) (VDAC-6) (mVDAC6)	Vdac2 Vdac6	Mus musculus (Mouse)	295
Q640M1	Q640M1	reviewed	UT14A_MOUSE	U3 small nucleolar RNA-associated protein 14 homolog A (Juvenile spermatogonial depletion-like X-linked protein) (Jsd-like X-linked protein)	Utp14a JsdX Kiaa0266	Mus musculus (Mouse)	767
Q9CRA5	Q9CRA5	reviewed	GOLP3_MOUSE	Golgi phosphoprotein 3 (Coat protein GPP34)	Golph3 Gpp34	Mus musculus (Mouse)	298
Q9D5V5	Q9D5V5	reviewed	CUL5_MOUSE	Cullin-5 (CUL-5)	Cul5	Mus musculus (Mouse)	780
A2AHC3	A2AHC3	reviewed	CAMP1_MOUSE	Calmodulin-regulated spectrin-associated protein 1	Camsap1	Mus musculus (Mouse)	1581
Q02248	Q02248	reviewed	CTNB1_MOUSE	Catenin beta-1 (Beta-catenin)	Ctnnb1 Catnb	Mus musculus (Mouse)	781
P42859	P42859	reviewed	HD_MOUSE	Huntingtin (Huntington disease protein homolog) (HD protein homolog) [Cleaved into: Huntingtin, myristoylated N-terminal fragment]	Htt Hd Hdh	Mus musculus (Mouse)	3119
Q6PD26	Q6PD26	reviewed	PIGS_MOUSE	GPI transamidase component PIG-S (Phosphatidylinositol-glycan biosynthesis class S protein)	Pigs	Mus musculus (Mouse)	555
P19426	P19426	reviewed	NELFE_MOUSE	Negative elongation factor E (NELF-E) (RNA-binding protein RD)	Nelfe D17h6s45 Rd Rdbp	Mus musculus (Mouse)	375
Q9WTP7	Q9WTP7	reviewed	KAD3_MOUSE	GTP:AMP phosphotransferase AK3, mitochondrial (EC 2.7.4.10) (Adenylate kinase 3) (AK 3) (Adenylate kinase 3 alpha-like 1)	Ak3 Ak3l Ak3l1 Akl3l	Mus musculus (Mouse)	227
Q05CL8	Q05CL8	reviewed	LARP7_MOUSE	La-related protein 7 (La ribonucleoprotein domain family member 7)	Larp7 D3Wsu161e	Mus musculus (Mouse)	570
