From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
P58468	P58468	reviewed	SLX9_MOUSE	Ribosome biogenesis protein SLX9 homolog	Slx9 Fam207a	Mus musculus (Mouse)	219
Q9JL19	Q9JL19	reviewed	NCOA6_MOUSE	Nuclear receptor coactivator 6 (Activating signal cointegrator 2) (ASC-2) (Amplified in breast cancer protein 3) (Cancer-amplified transcriptional coactivator ASC-2) (Nuclear receptor coactivator RAP250) (NRC) (Nuclear receptor-activating protein, 250 kDa) (Peroxisome proliferator-activated receptor-interacting protein) (PPAR-interacting protein) (Thyroid hormone receptor-binding protein)	Ncoa6 Aib3 Prip Rap250 Trbp	Mus musculus (Mouse)	2067
Q8VI59	Q8VI59	reviewed	PCX3_MOUSE	Pecanex-like protein 3 (Pecanex homolog protein 3)	Pcnx3 Pcnxl3	Mus musculus (Mouse)	2028
Q6Y7W8	Q6Y7W8	reviewed	GGYF2_MOUSE	GRB10-interacting GYF protein 2 (PERQ amino acid-rich with GYF domain-containing protein 2) (Trinucleotide repeat-containing gene 15 protein)	Gigyf2 Kiaa0642 Perq2 Tnrc15	Mus musculus (Mouse)	1291
Q02067	Q02067	reviewed	ASCL1_MOUSE	Achaete-scute homolog 1 (ASH-1) (mASH-1) (mASH1)	Ascl1 Ash1 Mash-1 Mash1	Mus musculus (Mouse)	231
B2RX88	B2RX88	reviewed	CSPP1_MOUSE	Centrosome and spindle pole associated protein 1	Cspp1 Cspp	Mus musculus (Mouse)	1205
Q61823	Q61823	reviewed	PDCD4_MOUSE	Programmed cell death protein 4 (Protein MA-3) (Topoisomerase-inhibitor suppressed protein)	Pdcd4 Ma3 Tis	Mus musculus (Mouse)	469
Q62504	Q62504	reviewed	MINT_MOUSE	Msx2-interacting protein (SMART/HDAC1-associated repressor protein) (SPEN homolog)	Spen Kiaa0929 Mint Sharp	Mus musculus (Mouse)	3644
P97329	P97329	reviewed	KI20A_MOUSE	Kinesin-like protein KIF20A (Kinesin-like protein 174) (Rab6-interacting kinesin-like protein) (Rabkinesin-6)	Kif20a Rab6kifl	Mus musculus (Mouse)	887
Q58FA4	Q58FA4	reviewed	E2F8_MOUSE	Transcription factor E2F8 (E2F-8)	E2f8	Mus musculus (Mouse)	860
P39447	P39447	reviewed	ZO1_MOUSE	Tight junction protein ZO-1 (Tight junction protein 1) (Zona occludens protein 1) (Zonula occludens protein 1)	Tjp1 Zo1	Mus musculus (Mouse)	1745
Q5HZJ0	Q5HZJ0	reviewed	RNC_MOUSE	Ribonuclease 3 (EC 3.1.26.3) (Protein Drosha) (Ribonuclease III) (RNase III)	Drosha Etohi2 Rn3 Rnasen	Mus musculus (Mouse)	1373
P59644	P59644	reviewed	PI5PA_MOUSE	Phosphatidylinositol 4,5-bisphosphate 5-phosphatase A (EC 3.1.3.36) (Inositol polyphosphate 5-phosphatase J) (Phosphatidylinositol 1,3,4,5-tetrakisphosphate 5-phosphatase) (EC 3.1.3.56) (Phosphatidylinositol 1,4,5-trisphosphate 5-phosphatase) (EC 3.1.3.56)	Inpp5j Pib5pa	Mus musculus (Mouse)	1003
O88852	O88852	reviewed	TSYL1_MOUSE	Testis-specific Y-encoded-like protein 1 (TSPY-like protein 1)	Tspyl1 Tspyl	Mus musculus (Mouse)	379
Q6PD21	Q6PD21	reviewed	SHB_MOUSE	SH2 domain-containing adapter protein B	Shb	Mus musculus (Mouse)	503
P23949	P23949	reviewed	TISD_MOUSE	mRNA decay activator protein ZFP36L2 (Butyrate response factor 2) (TPA-induced sequence 11d) (Zinc finger protein 36, C3H1 type-like 2) (ZFP36-like 2)	Zfp36l2 Tis11d	Mus musculus (Mouse)	484
Q9CWZ3	Q9CWZ3	reviewed	RBM8A_MOUSE	RNA-binding protein 8A (RNA-binding motif protein 8A) (Ribonucleoprotein RBM8A)	Rbm8a Rbm8	Mus musculus (Mouse)	174
O54916	O54916	reviewed	REPS1_MOUSE	RalBP1-associated Eps domain-containing protein 1 (RalBP1-interacting protein 1)	Reps1	Mus musculus (Mouse)	795
O88792	O88792	reviewed	JAM1_MOUSE	Junctional adhesion molecule A (JAM-A) (Junctional adhesion molecule 1) (JAM-1) (CD antigen CD321)	F11r Jam1 Jcam Jcam1	Mus musculus (Mouse)	300
Q62417	Q62417	reviewed	SRBS1_MOUSE	Sorbin and SH3 domain-containing protein 1 (Ponsin) (SH3 domain protein 5) (SH3P12) (c-Cbl-associated protein) (CAP)	Sorbs1 Kiaa1296 Sh3d5	Mus musculus (Mouse)	1290
Q61151	Q61151	reviewed	2A5E_MOUSE	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform (PP2A B subunit isoform B'-epsilon) (PP2A B subunit isoform B56-epsilon) (PP2A B subunit isoform PR61-epsilon) (PP2A B subunit isoform R5-epsilon)	Ppp2r5e Kiaa4006	Mus musculus (Mouse)	467
Q920B9	Q920B9	reviewed	SP16H_MOUSE	FACT complex subunit SPT16 (Chromatin-specific transcription elongation factor 140 kDa subunit) (FACT 140 kDa subunit) (FACTp140) (Facilitates chromatin transcription complex subunit SPT16)	Supt16h Fact140 Factp140 Supt16	Mus musculus (Mouse)	1047
Q9ERU9	Q9ERU9	reviewed	RBP2_MOUSE	E3 SUMO-protein ligase RanBP2 (EC 2.3.2.-) (Ran-binding protein 2) (RanBP2)	Ranbp2	Mus musculus (Mouse)	3053
Q8C1B1	Q8C1B1	reviewed	CAMP2_MOUSE	Calmodulin-regulated spectrin-associated protein 2 (Calmodulin-regulated spectrin-associated protein 1-like protein 1)	Camsap2 Camsap1l1 Kiaa1078	Mus musculus (Mouse)	1461
Q9D7V2	Q9D7V2	reviewed	LYSM2_MOUSE	LysM and putative peptidoglycan-binding domain-containing protein 2	Lysmd2	Mus musculus (Mouse)	215
Q80Y81	Q80Y81	reviewed	RNZ2_MOUSE	Zinc phosphodiesterase ELAC protein 2 (EC 3.1.26.11) (ElaC homolog protein 2) (Ribonuclease Z 2) (RNase Z 2) (tRNA 3 endonuclease 2) (tRNase Z 2)	Elac2	Mus musculus (Mouse)	831
Q505D9	Q505D9	reviewed	TRI67_MOUSE	Tripartite motif-containing protein 67	Trim67	Mus musculus (Mouse)	768
Q9JMH9	Q9JMH9	reviewed	MY18A_MOUSE	Unconventional myosin-XVIIIa (Molecule associated with JAK3 N-terminus) (MAJN) (Myosin containing a PDZ domain) (Surfactant protein receptor SP-R210) (SP-R210)	Myo18a Myspdz	Mus musculus (Mouse)	2050
Q8R3B7	Q8R3B7	reviewed	BRD8_MOUSE	Bromodomain-containing protein 8	Brd8	Mus musculus (Mouse)	951
Q6A0A2	Q6A0A2	reviewed	LAR4B_MOUSE	La-related protein 4B (La ribonucleoprotein domain family member 4B) (La ribonucleoprotein domain family member 5) (La-related protein 5)	Larp4b D13Wsu64e Kiaa0217 Larp5	Mus musculus (Mouse)	741
Q8BZN6	Q8BZN6	reviewed	DOC10_MOUSE	Dedicator of cytokinesis protein 10 (Zizimin-3)	Dock10 Kiaa0694 Ziz3	Mus musculus (Mouse)	2187
P43274	P43274	reviewed	H14_MOUSE	Histone H1.4 (H1 VAR.2) (H1e)	H1-4 H1f4 Hist1h1e	Mus musculus (Mouse)	219
Q8JZP2	Q8JZP2	reviewed	SYN3_MOUSE	Synapsin-3 (Synapsin III)	Syn3	Mus musculus (Mouse)	579
Q9JJC9	Q9JJC9	reviewed	HERP2_MOUSE	Homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 2 protein	Herpud2 MNCb-2040	Mus musculus (Mouse)	404
Q8K3A9	Q8K3A9	reviewed	MEPCE_MOUSE	7SK snRNA methylphosphate capping enzyme (MePCE) (EC 2.1.1.-)	Mepce Bcdin3 Bipl1 D5Wsu46e	Mus musculus (Mouse)	666
O88874	O88874	reviewed	CCNK_MOUSE	Cyclin-K	Ccnk	Mus musculus (Mouse)	554
Q3UFK8	Q3UFK8	reviewed	FRMD8_MOUSE	FERM domain-containing protein 8 (iRhom tail-associated protein) (iTAP)	Frmd8	Mus musculus (Mouse)	466
Q80UF4	Q80UF4	reviewed	SDCG8_MOUSE	Serologically defined colon cancer antigen 8 homolog (Centrosomal colon cancer autoantigen protein) (mCCCAP)	Sdccag8 Cccap	Mus musculus (Mouse)	717
A2AR50	A2AR50	reviewed	RGPS1_MOUSE	Ras-specific guanine nucleotide-releasing factor RalGPS1 (Ral GEF with PH domain and SH3-binding motif 1) (Ral guanine nucleotide exchange factor 2) (RalGEF 2) (RalA exchange factor RalGPS1)	Ralgps1 Kiaa0351 Ralgef2 Ralgps1a	Mus musculus (Mouse)	585
Q9CYG7	Q9CYG7	reviewed	TOM34_MOUSE	Mitochondrial import receptor subunit TOM34 (Translocase of outer membrane 34 kDa subunit)	Tomm34	Mus musculus (Mouse)	309
Q8VDD9	Q8VDD9	reviewed	PHIP_MOUSE	PH-interacting protein (PHIP) (IRS-1 PH domain-binding protein) (Neuronal differentiation-related protein) (NDRP) (WD repeat-containing protein 11)	Phip Ndrp Phip1 Wdr11	Mus musculus (Mouse)	1821
Q7TSC1	Q7TSC1	reviewed	PRC2A_MOUSE	Protein PRRC2A (HLA-B-associated transcript 2) (Proline-rich and coiled-coil-containing protein 2A)	Prrc2a Bat2	Mus musculus (Mouse)	2158
Q8JZR6	Q8JZR6	reviewed	S4A8_MOUSE	Electroneutral sodium bicarbonate exchanger 1 (Electroneutral Na+-driven Cl-HCO3 exchanger) (Solute carrier family 4 member 8) (k-NBC3)	Slc4a8 Kiaa0739 Ndcbe	Mus musculus (Mouse)	1089
P26369	P26369	reviewed	U2AF2_MOUSE	Splicing factor U2AF 65 kDa subunit (U2 auxiliary factor 65 kDa subunit) (U2 snRNP auxiliary factor large subunit)	U2af2 U2af65	Mus musculus (Mouse)	475
Q91VU8	Q91VU8	reviewed	PTOV1_MOUSE	Prostate tumor-overexpressed gene 1 protein homolog	Ptov1	Mus musculus (Mouse)	416
Q3UHI4	Q3UHI4	reviewed	TMED8_MOUSE	Protein TMED8	Tmed8	Mus musculus (Mouse)	326
Q91ZU6	Q91ZU6	reviewed	DYST_MOUSE	Dystonin (Bullous pemphigoid antigen 1) (BPA) (Dystonia musculorum protein) (Hemidesmosomal plaque protein) (Microtubule actin cross-linking factor 2)	Dst Bpag1 Macf2	Mus musculus (Mouse)	7393
Q8BRG8	Q8BRG8	reviewed	TM209_MOUSE	Transmembrane protein 209	Tmem209	Mus musculus (Mouse)	561
Q7TT28	Q7TT28	reviewed	REXO1_MOUSE	RNA exonuclease 1 homolog (EC 3.1.-.-) (Transcription elongation factor B polypeptide 3-binding protein 1)	Rexo1 Kiaa1138 Tceb3bp1	Mus musculus (Mouse)	1213
Q9JJG0	Q9JJG0	reviewed	TACC2_MOUSE	Transforming acidic coiled-coil-containing protein 2	Tacc2 MNCb-3527	Mus musculus (Mouse)	1149
Q3USB7	Q3USB7	reviewed	PLCL1_MOUSE	Inactive phospholipase C-like protein 1 (PLC-L1) (Phospholipase C-related but catalytically inactive protein) (PRIP)	Plcl1	Mus musculus (Mouse)	1096
Q62470	Q62470	reviewed	ITA3_MOUSE	Integrin alpha-3 (CD49 antigen-like family member C) (Galactoprotein B3) (GAPB3) (VLA-3 subunit alpha) (CD antigen CD49c) [Cleaved into: Integrin alpha-3 heavy chain; Integrin alpha-3 light chain]	Itga3	Mus musculus (Mouse)	1053
Q99PP2	Q99PP2	reviewed	ZN318_MOUSE	Zinc finger protein 318 (Testicular zinc finger protein)	Znf318 Tzf Zfp318	Mus musculus (Mouse)	2237
P70206	P70206	reviewed	PLXA1_MOUSE	Plexin-A1 (Plex 1) (Plexin-1)	Plxna1 Kiaa4053	Mus musculus (Mouse)	1894
Q69ZL1	Q69ZL1	reviewed	FGD6_MOUSE	FYVE, RhoGEF and PH domain-containing protein 6	Fgd6 Kiaa1362	Mus musculus (Mouse)	1399
O08856	O08856	reviewed	ELL_MOUSE	RNA polymerase II elongation factor ELL (Eleven-nineteen lysine-rich leukemia protein)	Ell	Mus musculus (Mouse)	602
Q9JI11	Q9JI11	reviewed	STK4_MOUSE	Serine/threonine-protein kinase 4 (EC 2.7.11.1) (Mammalian STE20-like protein kinase 1) (MST-1) (STE20-like kinase MST1) [Cleaved into: Serine/threonine-protein kinase 4 37kDa subunit (MST1/N); Serine/threonine-protein kinase 4 18kDa subunit (MST1/C)]	Stk4 Mst1	Mus musculus (Mouse)	487
P97431	P97431	reviewed	IRF6_MOUSE	Interferon regulatory factor 6 (IRF-6)	Irf6	Mus musculus (Mouse)	467
Q80W14	Q80W14	reviewed	PR40B_MOUSE	Pre-mRNA-processing factor 40 homolog B (Huntingtin yeast partner C) (Huntingtin-interacting protein C)	Prpf40b Hypc	Mus musculus (Mouse)	870
Q6ZQ03	Q6ZQ03	reviewed	FNBP4_MOUSE	Formin-binding protein 4 (Formin-binding protein 30)	Fnbp4 Fbp30 Kiaa1014	Mus musculus (Mouse)	1031
P52651	P52651	reviewed	RHOX5_MOUSE	Homeobox protein Rhox5 (Homeobox protein Pem) (Placenta and embryonic expression protein) (Reproductive homeobox on chromosome X 5)	Rhox5 Pem	Mus musculus (Mouse)	210
Q9ERH4	Q9ERH4	reviewed	NUSAP_MOUSE	Nucleolar and spindle-associated protein 1 (NuSAP)	Nusap1	Mus musculus (Mouse)	427
Q99KW3	Q99KW3	reviewed	TARA_MOUSE	TRIO and F-actin-binding protein (Protein Tara) (Trio-associated repeat on actin)	Triobp Kiaa1662 Tara	Mus musculus (Mouse)	2014
Q99K70	Q99K70	reviewed	RRAGC_MOUSE	Ras-related GTP-binding protein C (Rag C) (RagC) (EC 3.6.5.-) (GTPase-interacting protein 2) (TIB929)	Rragc	Mus musculus (Mouse)	398
Q6DID5	Q6DID5	reviewed	PWP3A_MOUSE	PWWP domain-containing DNA repair factor 3A (PWWP3A) (Mutated melanoma-associated antigen 1) (MUM-1) (PWWP domain-containing protein MUM1)	Pwwp3a Mum1	Mus musculus (Mouse)	682
Q5XJV7	Q5XJV7	reviewed	SETD5_MOUSE	Histone-lysine N-methyltransferase SETD5 (EC 2.1.1.359) (EC 2.1.1.367) (SET domain-containing protein 5)	Setd5 Kiaa1757	Mus musculus (Mouse)	1441
Q8CBW3	Q8CBW3	reviewed	ABI1_MOUSE	Abl interactor 1 (Abelson interactor 1) (Abi-1) (Ablphilin-1) (Eps8 SH3 domain-binding protein) (Eps8-binding protein) (Spectrin SH3 domain-binding protein 1) (e3B1)	Abi1 Ssh3bp1	Mus musculus (Mouse)	481
Q8BL99	Q8BL99	reviewed	DOP1_MOUSE	Protein dopey-1	Dop1a D9Ertd809e Dopey1	Mus musculus (Mouse)	2399
Q9CQV4	Q9CQV4	reviewed	RETR3_MOUSE	Reticulophagy regulator 3	Retreg3 Fam134c	Mus musculus (Mouse)	466
Q60592	Q60592	reviewed	MAST2_MOUSE	Microtubule-associated serine/threonine-protein kinase 2 (EC 2.7.11.1)	Mast2 Mast205	Mus musculus (Mouse)	1734
Q91XU0	Q91XU0	reviewed	WRIP1_MOUSE	ATPase WRNIP1 (EC 3.6.1.-) (Werner helicase-interacting protein 1)	Wrnip1 Whip	Mus musculus (Mouse)	660
Q9Z1S8	Q9Z1S8	reviewed	GAB2_MOUSE	GRB2-associated-binding protein 2 (GRB2-associated binder 2) (Growth factor receptor bound protein 2-associated protein 2) (PH domain-containing adaptor molecule p97)	Gab2	Mus musculus (Mouse)	665
Q921F2	Q921F2	reviewed	TADBP_MOUSE	TAR DNA-binding protein 43 (TDP-43)	Tardbp Tdp43	Mus musculus (Mouse)	414
Q6A0A9	Q6A0A9	reviewed	F120A_MOUSE	Constitutive coactivator of PPAR-gamma-like protein 1 (Oxidative stress-associated Src activator) (Protein FAM120A)	FAM120A Kiaa0183 Ossa	Mus musculus (Mouse)	1112
O08648	O08648	reviewed	M3K4_MOUSE	Mitogen-activated protein kinase kinase kinase 4 (EC 2.7.11.25) (MAPK/ERK kinase kinase 4) (MEK kinase 4) (MEKK 4)	Map3k4 Mekk4	Mus musculus (Mouse)	1597
Q99NG0	Q99NG0	reviewed	ARIP4_MOUSE	Helicase ARIP4 (EC 3.6.4.12) (Androgen receptor-interacting protein 4) (RAD54-like protein 2) (Steroid receptor-interacting SNF2 domain-containing protein-like)	Rad54l2 Arip4 Srisnf2l	Mus musculus (Mouse)	1466
P55200	P55200	reviewed	KMT2A_MOUSE	Histone-lysine N-methyltransferase 2A (Lysine N-methyltransferase 2A) (EC 2.1.1.364) (ALL-1) (Cysteine methyltransferase KMT2A) (EC 2.1.1.-) (Myeloid/lymphoid or mixed-lineage leukemia) (Myeloid/lymphoid or mixed-lineage leukemia protein 1) (Zinc finger protein HRX) [Cleaved into: MLL cleavage product N320 (N-terminal cleavage product of 320 kDa) (p320); MLL cleavage product C180 (C-terminal cleavage product of 180 kDa) (p180)]	Kmt2a All1 Hrx Mll Mll1	Mus musculus (Mouse)	3966
O08901	O08901	reviewed	BUB1_MOUSE	Mitotic checkpoint serine/threonine-protein kinase BUB1 (mBUB1) (EC 2.7.11.1) (BUB1A)	Bub1	Mus musculus (Mouse)	1058
O88566	O88566	reviewed	AXIN2_MOUSE	Axin-2 (Axin-like protein) (Axil) (Axis inhibition protein 2) (Conductin)	Axin2	Mus musculus (Mouse)	840
Q9Z1X4	Q9Z1X4	reviewed	ILF3_MOUSE	Interleukin enhancer-binding factor 3	Ilf3	Mus musculus (Mouse)	898
Q8CIB9	Q8CIB9	reviewed	ESCO2_MOUSE	N-acetyltransferase ESCO2 (EC 2.3.1.-) (Establishment of cohesion 1 homolog 2) (ECO1 homolog 2)	Esco2	Mus musculus (Mouse)	592
P16546	P16546	reviewed	SPTN1_MOUSE	Spectrin alpha chain, non-erythrocytic 1 (Alpha-II spectrin) (Fodrin alpha chain)	Sptan1 Spna2 Spta2	Mus musculus (Mouse)	2472
Q9Z0F1	Q9Z0F1	reviewed	GNAS3_MOUSE	Neuroendocrine secretory protein 55 (NESP55) [Cleaved into: LHAL tetrapeptide; GPIPIRRH peptide]	Gnas Gnas1	Mus musculus (Mouse)	257
Q9QXK2	Q9QXK2	reviewed	RAD18_MOUSE	E3 ubiquitin-protein ligase RAD18 (EC 2.3.2.27) (Postreplication repair protein RAD18) (mRAD18Sc) (RING-type E3 ubiquitin transferase RAD18)	Rad18 Rad18sc	Mus musculus (Mouse)	509
P48193	P48193	reviewed	EPB41_MOUSE	Protein 4.1 (P4.1) (4.1R) (Band 4.1) (Erythrocyte membrane protein band 4.1)	Epb41 Epb4.1 Kiaa4056	Mus musculus (Mouse)	858
Q4VAC9	Q4VAC9	reviewed	PKHG3_MOUSE	Pleckstrin homology domain-containing family G member 3 (PH domain-containing family G member 3)	Plekhg3 Kiaa0599	Mus musculus (Mouse)	1341
Q9EPN1	Q9EPN1	reviewed	NBEA_MOUSE	Neurobeachin (Lysosomal-trafficking regulator 2)	Nbea Lyst2	Mus musculus (Mouse)	2936
B1AR13	B1AR13	reviewed	CISD3_MOUSE	CDGSH iron-sulfur domain-containing protein 3, mitochondrial (Melanoma nuclear protein 13)	Cisd3 Mel-13 Mel13	Mus musculus (Mouse)	137
Q8CFT2	Q8CFT2	reviewed	SET1B_MOUSE	Histone-lysine N-methyltransferase SETD1B (EC 2.1.1.364) (SET domain-containing protein 1B)	Setd1b Kiaa1076 Set1b	Mus musculus (Mouse)	1985
Q99NH0	Q99NH0	reviewed	ANR17_MOUSE	Ankyrin repeat domain-containing protein 17 (Ankyrin repeat domain-containing protein FOE) (Gene trap ankyrin repeat protein)	Ankrd17 Foe Gtar Kiaa0697	Mus musculus (Mouse)	2603
Q6P4S8	Q6P4S8	reviewed	INT1_MOUSE	Integrator complex subunit 1 (Int1)	Ints1	Mus musculus (Mouse)	2195
Q8BTY2	Q8BTY2	reviewed	S4A7_MOUSE	Sodium bicarbonate cotransporter 3 (Solute carrier family 4 member 7)	Slc4a7 Nbc3	Mus musculus (Mouse)	1034
Q8R3N6	Q8R3N6	reviewed	THOC1_MOUSE	THO complex subunit 1 (Tho1) (Nuclear matrix protein p84)	Thoc1 Hpr1	Mus musculus (Mouse)	657
Q0PHV7	Q0PHV7	reviewed	DACT3_MOUSE	Dapper homolog 3 (Dapper antagonist of catenin 3)	Dact3	Mus musculus (Mouse)	610
O08919	O08919	reviewed	NUMBL_MOUSE	Numb-like protein	Numbl Nbl	Mus musculus (Mouse)	604
Q6P5D8	Q6P5D8	reviewed	SMHD1_MOUSE	Structural maintenance of chromosomes flexible hinge domain-containing protein 1 (SMC hinge domain-containing protein 1) (EC 3.6.1.-)	Smchd1 Kiaa0650	Mus musculus (Mouse)	2007
P15864	P15864	reviewed	H12_MOUSE	Histone H1.2 (H1 VAR.1) (H1c)	H1-2 H1f2 Hist1h1c	Mus musculus (Mouse)	212
Q80TP3	Q80TP3	reviewed	UBR5_MOUSE	E3 ubiquitin-protein ligase UBR5 (EC 2.3.2.26) (E3 ubiquitin-protein ligase, HECT domain-containing 1) (HECT-type E3 ubiquitin transferase UBR5) (Hyperplastic discs protein homolog)	Ubr5 Edd Edd1 Kiaa0896	Mus musculus (Mouse)	2792
Q9EST3	Q9EST3	reviewed	4ET_MOUSE	Eukaryotic translation initiation factor 4E transporter (4E-T) (eIF4E transporter) (CD40 ligand-activated specific transcript 4) (Eukaryotic translation initiation factor 4E nuclear import factor 1)	Eif4enif1 Clast4	Mus musculus (Mouse)	983
Q3UYI5	Q3UYI5	reviewed	RGL3_MOUSE	Ral guanine nucleotide dissociation stimulator-like 3 (RalGDS-like 3) (RalGDS-related effector protein of M-Ras) (Ras pathway modulator) (RPM)	Rgl3	Mus musculus (Mouse)	709
Q9WTI7	Q9WTI7	reviewed	MYO1C_MOUSE	Unconventional myosin-Ic (Myosin I beta) (MMI-beta) (MMIb)	Myo1c	Mus musculus (Mouse)	1063
Q8K124	Q8K124	reviewed	PKHO2_MOUSE	Pleckstrin homology domain-containing family O member 2 (PH domain-containing family O member 2) (Pleckstrin homology domain-containing family Q member 1) (PH domain-containing family Q member 1)	Plekho2 Plekhq1	Mus musculus (Mouse)	495
O88737	O88737	reviewed	BSN_MOUSE	Protein bassoon	Bsn Kiaa0434	Mus musculus (Mouse)	3942
O88942	O88942	reviewed	NFAC1_MOUSE	Nuclear factor of activated T-cells, cytoplasmic 1 (NF-ATc1) (NFATc1) (NFAT transcription complex cytosolic component) (NF-ATc) (NFATc)	Nfatc1 Nfat2 Nfatc	Mus musculus (Mouse)	717
Q99PI4	Q99PI4	reviewed	LPIN3_MOUSE	Phosphatidate phosphatase LPIN3 (EC 3.1.3.4) (Lipin-3)	Lpin3	Mus musculus (Mouse)	848
Q8CCT4	Q8CCT4	reviewed	TCAL5_MOUSE	Transcription elongation factor A protein-like 5 (TCEA-like protein 5) (Transcription elongation factor S-II protein-like 5)	Tceal5	Mus musculus (Mouse)	200
A2AJT4	A2AJT4	reviewed	PNISR_MOUSE	Arginine/serine-rich protein PNISR (Serine/arginine-rich-splicing regulatory protein 130) (SRrp130) (Splicing factor, arginine/serine-rich 130) (Splicing factor, arginine/serine-rich 18)	Pnisr Sfrs18 Srrp130	Mus musculus (Mouse)	805
O35129	O35129	reviewed	PHB2_MOUSE	Prohibitin-2 (B-cell receptor-associated protein BAP37) (Repressor of estrogen receptor activity)	Phb2 Bap Bcap37 Rea	Mus musculus (Mouse)	299
Q3U1Y4	Q3U1Y4	reviewed	DEN4B_MOUSE	DENN domain-containing protein 4B (Brain-specific gene 4 protein) (Brain specific protein 4)	Dennd4b Bsg4 Bsp4 Kiaa0476	Mus musculus (Mouse)	1499
Q91W39	Q91W39	reviewed	NCOA5_MOUSE	Nuclear receptor coactivator 5 (NCoA-5) (Coactivator independent of AF-2) (CIA)	Ncoa5	Mus musculus (Mouse)	579
Q8K389	Q8K389	reviewed	CK5P2_MOUSE	CDK5 regulatory subunit-associated protein 2 (CDK5 activator-binding protein C48)	Cdk5rap2 Kiaa1633	Mus musculus (Mouse)	1822
Q9D0B6	Q9D0B6	reviewed	PBDC1_MOUSE	Protein PBDC1 (Polysaccharide biosynthesis domain-containing protein 1)	Pbdc1	Mus musculus (Mouse)	198
Q6PAR5	Q6PAR5	reviewed	GAPD1_MOUSE	GTPase-activating protein and VPS9 domain-containing protein 1 (GAPex-5) (Rab5-activating protein 6)	Gapvd1 Gapex5 Kiaa1521	Mus musculus (Mouse)	1458
Q8CBE3	Q8CBE3	reviewed	WDR37_MOUSE	WD repeat-containing protein 37	Wdr37 Kiaa0982	Mus musculus (Mouse)	496
Q9R1R2	Q9R1R2	reviewed	TRIM3_MOUSE	Tripartite motif-containing protein 3 (EC 2.3.2.27) (RING finger protein 22) (RING finger protein HAC1)	Trim3 Hac1 Rnf22	Mus musculus (Mouse)	744
Q91WJ7	Q91WJ7	reviewed	SPS2L_MOUSE	SPATS2-like protein	Spats2l	Mus musculus (Mouse)	558
Q69ZZ9	Q69ZZ9	reviewed	K0754_MOUSE	Microtubule-actin cross-linking factor 1, isoforms 6/7 (Uncharacterized protein KIAA0754)	Macf1 Kiaa0754	Mus musculus (Mouse)	3305
Q8BGR5	Q8BGR5	reviewed	FA53B_MOUSE	Protein FAM53B	Fam53b	Mus musculus (Mouse)	422
E9Q5G3	E9Q5G3	reviewed	KIF23_MOUSE	Kinesin-like protein KIF23	Kif23	Mus musculus (Mouse)	953
Q8BRT1	Q8BRT1	reviewed	CLAP2_MOUSE	CLIP-associating protein 2 (Cytoplasmic linker-associated protein 2)	Clasp2 Kiaa0627	Mus musculus (Mouse)	1286
Q8VE97	Q8VE97	reviewed	SRSF4_MOUSE	Serine/arginine-rich splicing factor 4 (Splicing factor, arginine/serine-rich 4)	Srsf4 Sfrs4 MNCb-2616	Mus musculus (Mouse)	489
Q6PCN3	Q6PCN3	reviewed	TTBK1_MOUSE	Tau-tubulin kinase 1 (EC 2.7.11.1)	Ttbk1	Mus musculus (Mouse)	1308
Q810U4	Q810U4	reviewed	NRCAM_MOUSE	Neuronal cell adhesion molecule (Nr-CAM) (Neuronal surface protein Bravo) (mBravo) (NgCAM-related cell adhesion molecule) (Ng-CAM-related)	Nrcam Kiaa0343	Mus musculus (Mouse)	1256
Q4KUS2	Q4KUS2	reviewed	UN13A_MOUSE	Protein unc-13 homolog A (Munc13-1)	Unc13a	Mus musculus (Mouse)	1712
Q8BJH1	Q8BJH1	reviewed	ZC21A_MOUSE	Zinc finger C2HC domain-containing protein 1A	Zc2hc1a Fam164a	Mus musculus (Mouse)	324
Q9R020	Q9R020	reviewed	ZRAB2_MOUSE	Zinc finger Ran-binding domain-containing protein 2 (Zinc finger protein 265) (Zinc finger, splicing)	Zranb2 Zfp265 Zis Znf265	Mus musculus (Mouse)	330
Q8BSK8	Q8BSK8	reviewed	KS6B1_MOUSE	Ribosomal protein S6 kinase beta-1 (S6K-beta-1) (S6K1) (EC 2.7.11.1) (70 kDa ribosomal protein S6 kinase 1) (P70S6K1) (p70-S6K 1) (Ribosomal protein S6 kinase I) (S6K) (p70 ribosomal S6 kinase alpha) (p70 S6 kinase alpha) (p70 S6K-alpha) (p70 S6KA)	Rps6kb1	Mus musculus (Mouse)	525
P23116	P23116	reviewed	EIF3A_MOUSE	Eukaryotic translation initiation factor 3 subunit A (eIF3a) (Centrosomin) (Eukaryotic translation initiation factor 3 subunit 10) (eIF-3-theta) (eIF3 p167) (eIF3 p180) (eIF3 p185) (p162)	Eif3a Csma Eif3 Eif3s10	Mus musculus (Mouse)	1344
Q9CZU3	Q9CZU3	reviewed	MTREX_MOUSE	Exosome RNA helicase MTR4 (EC 3.6.4.13) (ATP-dependent helicase SKIV2L2) (Superkiller viralicidic activity 2-like 2) (TRAMP-like complex helicase)	Mtrex Skiv2l2	Mus musculus (Mouse)	1040
