From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
O88878	O88878	reviewed	ZFAN5_MOUSE	AN1-type zinc finger protein 5 (Zinc finger A20 domain-containing protein 2) (Zinc finger protein 216)	Zfand5 Za20d2 Zfp216 Znf216	Mus musculus (Mouse)	213
Q9CW46	Q9CW46	reviewed	RAVR1_MOUSE	Ribonucleoprotein PTB-binding 1 (Protein raver-1)	Raver1 Kiaa1978	Mus musculus (Mouse)	748
P05627	P05627	reviewed	JUN_MOUSE	Transcription factor Jun (AH119) (Activator protein 1) (AP1) (Proto-oncogene c-Jun) (Transcription factor AP-1 subunit Jun) (V-jun avian sarcoma virus 17 oncogene homolog) (Jun A)	Jun	Mus musculus (Mouse)	334
P17012	P17012	reviewed	ZFX_MOUSE	Zinc finger X-chromosomal protein	Zfx	Mus musculus (Mouse)	799
Q9D620	Q9D620	reviewed	RFIP1_MOUSE	Rab11 family-interacting protein 1 (Rab11-FIP1) (Rab-coupling protein)	Rab11fip1 Rcp	Mus musculus (Mouse)	645
Q9DBE9	Q9DBE9	reviewed	SPB1_MOUSE	pre-rRNA 2'-O-ribose RNA methyltransferase FTSJ3 (EC 2.1.1.-) (Protein ftsJ homolog 3) (Putative rRNA methyltransferase 3)	Ftsj3	Mus musculus (Mouse)	838
Q6A0A2	Q6A0A2	reviewed	LAR4B_MOUSE	La-related protein 4B (La ribonucleoprotein domain family member 4B) (La ribonucleoprotein domain family member 5) (La-related protein 5)	Larp4b D13Wsu64e Kiaa0217 Larp5	Mus musculus (Mouse)	741
Q99KG3	Q99KG3	reviewed	RBM10_MOUSE	RNA-binding protein 10 (RNA-binding motif protein 10)	Rbm10 Kiaa0122	Mus musculus (Mouse)	930
P26645	P26645	reviewed	MARCS_MOUSE	Myristoylated alanine-rich C-kinase substrate (MARCKS)	Marcks Macs	Mus musculus (Mouse)	309
Q91Z96	Q91Z96	reviewed	BMP2K_MOUSE	BMP-2-inducible protein kinase (BIKe) (EC 2.7.11.1)	Bmp2k Bike	Mus musculus (Mouse)	1138
P59759	P59759	reviewed	MRTFB_MOUSE	Myocardin-related transcription factor B (MRTF-B) (MKL/myocardin-like protein 2)	Mrtfb Mkl2	Mus musculus (Mouse)	1080
Q8BSM7	Q8BSM7	reviewed	LAT3_MOUSE	Large neutral amino acids transporter small subunit 3 (L-type amino acid transporter 3) (Solute carrier family 43 member 1)	Slc43a1 Lat3	Mus musculus (Mouse)	564
Q61687	Q61687	reviewed	ATRX_MOUSE	Transcriptional regulator ATRX (EC 3.6.4.12) (ATP-dependent helicase ATRX) (HP1 alpha-interacting protein) (HP1-BP38 protein) (Heterochromatin protein 2) (X-linked nuclear protein)	Atrx Hp1bp2 Xnp	Mus musculus (Mouse)	2476
Q6P4S8	Q6P4S8	reviewed	INT1_MOUSE	Integrator complex subunit 1 (Int1)	Ints1	Mus musculus (Mouse)	2195
Q8CFC7	Q8CFC7	reviewed	CLASR_MOUSE	CLK4-associating serine/arginine rich protein (Clk4-associating SR-related protein) (Serine/arginine-rich splicing factor 16) (Splicing factor, arginine/serine-rich 16) (Suppressor of white-apricot homolog 2)	Clasrp Clasp Sfrs16 Srsf16 Swap2	Mus musculus (Mouse)	668
Q8K0L9	Q8K0L9	reviewed	ZBT20_MOUSE	Zinc finger and BTB domain-containing protein 20 (BTB/POZ domain zinc finger factor HOF) (Zinc finger protein 288)	Zbtb20 Zfp288	Mus musculus (Mouse)	741
Q9Z315	Q9Z315	reviewed	SNUT1_MOUSE	U4/U6.U5 tri-snRNP-associated protein 1 (Hypoxia-associated factor) (Squamous cell carcinoma antigen recognized by T-cells 1) (SART-1) (mSART-1)	Sart1 Haf	Mus musculus (Mouse)	806
Q61464	Q61464	reviewed	ZN638_MOUSE	Zinc finger protein 638 (Nuclear protein 220) (Zinc finger matrin-like protein)	Znf638 Np220 Zfml Zfp638	Mus musculus (Mouse)	1960
Q8K4L3	Q8K4L3	reviewed	SVIL_MOUSE	Supervillin (Archvillin) (p205/p250)	Svil	Mus musculus (Mouse)	2170
Q8BNW9	Q8BNW9	reviewed	KBTBB_MOUSE	Kelch repeat and BTB domain-containing protein 11	Kbtbd11 Kiaa0711	Mus musculus (Mouse)	633
Q8C080	Q8C080	reviewed	SNX16_MOUSE	Sorting nexin-16	Snx16	Mus musculus (Mouse)	344
Q80X82	Q80X82	reviewed	SYMPK_MOUSE	Symplekin	Sympk	Mus musculus (Mouse)	1288
Q8BVU0	Q8BVU0	reviewed	LRCH3_MOUSE	DISP complex protein LRCH3 (Leucine-rich repeat and calponin homology domain-containing protein 3)	Lrch3	Mus musculus (Mouse)	778
Q9D8Y0	Q9D8Y0	reviewed	EFHD2_MOUSE	EF-hand domain-containing protein D2 (Swiprosin-1)	Efhd2 Sws1	Mus musculus (Mouse)	240
A2A6Q5	A2A6Q5	reviewed	CDC27_MOUSE	Cell division cycle protein 27 homolog	Cdc27	Mus musculus (Mouse)	825
Q99PT3	Q99PT3	reviewed	IN80B_MOUSE	INO80 complex subunit B (High mobility group AT-hook 1-like 4) (PAP-1-associated protein 1) (PAPA-1) (Zinc finger HIT domain-containing protein 4)	Ino80b Hmga1l4 Papa1 Znhit4	Mus musculus (Mouse)	375
Q66T02	Q66T02	reviewed	PKHG5_MOUSE	Pleckstrin homology domain-containing family G member 5 (PH domain-containing family G member 5) (Synectin-binding RhoA exchange factor) (SYX)	Plekhg5 Kiaa0720 Syx	Mus musculus (Mouse)	1073
P97820	P97820	reviewed	M4K4_MOUSE	Mitogen-activated protein kinase kinase kinase kinase 4 (EC 2.7.11.1) (HPK/GCK-like kinase HGK) (MAPK/ERK kinase kinase kinase 4) (MEK kinase kinase 4) (MEKKK 4) (Nck-interacting kinase)	Map4k4 Nik	Mus musculus (Mouse)	1233
Q60980	Q60980	reviewed	KLF3_MOUSE	Krueppel-like factor 3 (Basic krueppel-like factor) (CACCC-box-binding protein BKLF) (TEF-2)	Klf3 Bklf	Mus musculus (Mouse)	344
Q91XU0	Q91XU0	reviewed	WRIP1_MOUSE	ATPase WRNIP1 (EC 3.6.1.-) (Werner helicase-interacting protein 1)	Wrnip1 Whip	Mus musculus (Mouse)	660
Q99JP4	Q99JP4	reviewed	CDC26_MOUSE	Anaphase-promoting complex subunit CDC26 (Cell division cycle protein 26 homolog)	Cdc26	Mus musculus (Mouse)	85
O08715	O08715	reviewed	AKAP1_MOUSE	A-kinase anchor protein 1, mitochondrial (Dual specificity A-kinase-anchoring protein 1) (D-AKAP-1) (Protein kinase A-anchoring protein 1) (PRKA1) (Spermatid A-kinase anchor protein) (S-AKAP)	Akap1 Akap	Mus musculus (Mouse)	857
Q8K0H5	Q8K0H5	reviewed	TAF10_MOUSE	Transcription initiation factor TFIID subunit 10 (Transcription initiation factor TFIID 30 kDa subunit) (TAF(II)30) (TAFII-30) (TAFII30) (mTAFII30)	Taf10 Taf2h Tafii30	Mus musculus (Mouse)	218
F8VPQ2	F8VPQ2	reviewed	ARI4A_MOUSE	AT-rich interactive domain-containing protein 4A (ARID domain-containing protein 4A) (Retinoblastoma-binding protein 1)	Arid4a Rbbp1 Rbp1	Mus musculus (Mouse)	1261
Q99PU7	Q99PU7	reviewed	BAP1_MOUSE	Ubiquitin carboxyl-terminal hydrolase BAP1 (EC 3.4.19.12) (BRCA1-associated protein 1) (Ubiquitin C-terminal hydrolase X4) (UCH-X4)	Bap1 Kiaa0272	Mus musculus (Mouse)	728
Q8K327	Q8K327	reviewed	CHAP1_MOUSE	Chromosome alignment-maintaining phosphoprotein 1 (Zinc finger protein 828)	Champ1 D8Ertd457e Kiaa1802 Zfp828 Znf828	Mus musculus (Mouse)	802
Q3UPF5	Q3UPF5	reviewed	ZCCHV_MOUSE	Zinc finger CCCH-type antiviral protein 1 (ADP-ribosyltransferase diphtheria toxin-like 13) (ARTD13) (Inactive Poly [ADP-ribose] polymerase 13) (PARP13)	Zc3hav1	Mus musculus (Mouse)	946
Q9CWK8	Q9CWK8	reviewed	SNX2_MOUSE	Sorting nexin-2	Snx2	Mus musculus (Mouse)	519
Q7TN98	Q7TN98	reviewed	CPEB4_MOUSE	Cytoplasmic polyadenylation element-binding protein 4 (CPE-BP4) (CPE-binding protein 4) (mCPEB-4)	Cpeb4 Kiaa1673	Mus musculus (Mouse)	729
Q9D067	Q9D067	reviewed	MDM1_MOUSE	Nuclear protein MDM1 (Mdm4 transformed 3T3 cell double minute 1 protein) (Mouse double minute 1)	Mdm1 Mdm-1	Mus musculus (Mouse)	708
Q7TNV0	Q7TNV0	reviewed	DEK_MOUSE	Protein DEK	Dek	Mus musculus (Mouse)	380
O54988	O54988	reviewed	SLK_MOUSE	STE20-like serine/threonine-protein kinase (STE20-like kinase) (mSLK) (EC 2.7.11.1) (Etk4) (STE20-related kinase SMAK) (STE20-related serine/threonine-protein kinase) (STE20-related kinase) (Serine/threonine-protein kinase 2)	Slk Kiaa0204 Stk2	Mus musculus (Mouse)	1233
Q0VGB7	Q0VGB7	reviewed	PP4R2_MOUSE	Serine/threonine-protein phosphatase 4 regulatory subunit 2	Ppp4r2	Mus musculus (Mouse)	417
E9PVX6	E9PVX6	reviewed	KI67_MOUSE	Proliferation marker protein Ki-67 (Antigen identified by monoclonal antibody Ki-67 homolog) (Antigen KI-67 homolog) (Antigen Ki67 homolog)	Mki67	Mus musculus (Mouse)	3177
Q6ZQB6	Q6ZQB6	reviewed	VIP2_MOUSE	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2 (EC 2.7.4.24) (Diphosphoinositol pentakisphosphate kinase 2) (Histidine acid phosphatase domain-containing protein 1) (InsP6 and PP-IP5 kinase 2) (VIP1 homolog 2) (mmVIP2)	Ppip5k2 Hisppd1 Kiaa0433 Vip2	Mus musculus (Mouse)	1129
Q8K4Q0	Q8K4Q0	reviewed	RPTOR_MOUSE	Regulatory-associated protein of mTOR (Raptor) (p150 target of rapamycin (TOR)-scaffold protein)	Rptor Raptor	Mus musculus (Mouse)	1335
B1AY13	B1AY13	reviewed	UBP24_MOUSE	Ubiquitin carboxyl-terminal hydrolase 24 (EC 3.4.19.12) (Deubiquitinating enzyme 24) (Ubiquitin thioesterase 24) (Ubiquitin-specific-processing protease 24)	Usp24	Mus musculus (Mouse)	2617
Q8BJ05	Q8BJ05	reviewed	ZC3HE_MOUSE	Zinc finger CCCH domain-containing protein 14	Zc3h14	Mus musculus (Mouse)	735
O70480	O70480	reviewed	VAMP4_MOUSE	Vesicle-associated membrane protein 4 (VAMP-4)	Vamp4	Mus musculus (Mouse)	141
O54804	O54804	reviewed	CHKA_MOUSE	Choline kinase alpha (CK) (EC 2.7.1.32) (CHETK-alpha) (Ethanolamine kinase) (EK) (EC 2.7.1.82)	Chka Chk	Mus musculus (Mouse)	453
O88485	O88485	reviewed	DC1I1_MOUSE	Cytoplasmic dynein 1 intermediate chain 1 (Cytoplasmic dynein intermediate chain 1) (Dynein intermediate chain 1, cytosolic) (DH IC-1)	Dync1i1 Dnci1 Dncic1	Mus musculus (Mouse)	628
B1AXH1	B1AXH1	reviewed	NHSL2_MOUSE	NHS-like protein 2	Nhsl2	Mus musculus (Mouse)	1219
Q8BMI0	Q8BMI0	reviewed	FBX38_MOUSE	F-box only protein 38 (Modulator of KLF7 activity) (MoKA)	Fbxo38	Mus musculus (Mouse)	1194
Q9DBR0	Q9DBR0	reviewed	AKAP8_MOUSE	A-kinase anchor protein 8 (AKAP-8) (A-kinase anchor protein 95 kDa) (AKAP 95)	Akap8 Akap95	Mus musculus (Mouse)	687
Q01147	Q01147	reviewed	CREB1_MOUSE	Cyclic AMP-responsive element-binding protein 1 (CREB-1) (cAMP-responsive element-binding protein 1)	Creb1 Creb-1	Mus musculus (Mouse)	327
Q9D735	Q9D735	reviewed	TRIR_MOUSE	Telomerase RNA component interacting RNase (EC 3.1.13.-) (Exoribonuclease Trir)	Trir	Mus musculus (Mouse)	173
D3YXK2	D3YXK2	reviewed	SAFB1_MOUSE	Scaffold attachment factor B1 (SAF-B1)	Safb Safb1	Mus musculus (Mouse)	937
Q6P2L6	Q6P2L6	reviewed	NSD3_MOUSE	Histone-lysine N-methyltransferase NSD3 (EC 2.1.1.370) (EC 2.1.1.371) (Nuclear SET domain-containing protein 3) (Wolf-Hirschhorn syndrome candidate 1-like protein 1 homolog) (WHSC1-like protein 1)	Nsd3 Whsc1l1	Mus musculus (Mouse)	1439
Q8R1A4	Q8R1A4	reviewed	DOCK7_MOUSE	Dedicator of cytokinesis protein 7 (Protein moonlight)	Dock7 Gm430 Kiaa1771 Mnlt	Mus musculus (Mouse)	2130
P39054	P39054	reviewed	DYN2_MOUSE	Dynamin-2 (EC 3.6.5.5) (Dynamin UDNM)	Dnm2 Dyn2	Mus musculus (Mouse)	870
P51830	P51830	reviewed	ADCY9_MOUSE	Adenylate cyclase type 9 (EC 4.6.1.1) (ATP pyrophosphate-lyase 9) (Adenylate cyclase type IX) (Adenylyl cyclase 9) (AC9) (Adenylyl cyclase type 10) (ACTP10)	Adcy9	Mus musculus (Mouse)	1353
Q8CDA1	Q8CDA1	reviewed	SAC2_MOUSE	Phosphatidylinositide phosphatase SAC2 (EC 3.1.3.25) (Inositol polyphosphate 5-phosphatase F) (Sac domain-containing inositol phosphatase 2) (Sac domain-containing phosphoinositide 4-phosphatase 2) (hSAC2)	Inpp5f Kiaa0966 Sac2	Mus musculus (Mouse)	1132
Q5SVQ0	Q5SVQ0	reviewed	KAT7_MOUSE	Histone acetyltransferase KAT7 (EC 2.3.1.48) (Histone acetyltransferase binding to ORC1) (Lysine acetyltransferase 7) (MOZ, YBF2/SAS3, SAS2 and TIP60 protein 2) (MYST-2)	Kat7 Hbo1 Myst2	Mus musculus (Mouse)	613
P63002	P63002	reviewed	TLE5_MOUSE	TLE family member 5 (Amino-terminal enhancer of split) (Amino enhancer of split) (Grg-5) (Groucho-related protein 5) (Protein ESP1) (Protein GRG)	Tle5 Aes Esp1 Grg Grg5	Mus musculus (Mouse)	197
Q8R0T2	Q8R0T2	reviewed	ZN768_MOUSE	Zinc finger protein 768	Znf768 Zfp768	Mus musculus (Mouse)	568
Q61548	Q61548	reviewed	AP180_MOUSE	Clathrin coat assembly protein AP180 (91 kDa synaptosomal-associated protein) (Clathrin coat-associated protein AP180) (Phosphoprotein F1-20)	Snap91	Mus musculus (Mouse)	901
Q8VDC1	Q8VDC1	reviewed	FYCO1_MOUSE	FYVE and coiled-coil domain-containing protein 1	Fyco1	Mus musculus (Mouse)	1437
Q9R1X4	Q9R1X4	reviewed	TIM_MOUSE	Protein timeless homolog (mTim)	Timeless Tim1 Timeless1	Mus musculus (Mouse)	1197
F8VPZ5	F8VPZ5	reviewed	ERCC6_MOUSE	DNA excision repair protein ERCC-6 (EC 3.6.4.-) (ATP-dependent helicase ERCC6) (Cockayne syndrome protein CSB)	Ercc6 Csb	Mus musculus (Mouse)	1481
Q80ZX8	Q80ZX8	reviewed	SPAG1_MOUSE	Sperm-associated antigen 1 (Infertility-related sperm protein Spag-1) (TPR-containing protein involved in spermatogenesis) (TPIS)	Spag1 Tpis	Mus musculus (Mouse)	901
Q3TUF7	Q3TUF7	reviewed	YETS2_MOUSE	YEATS domain-containing protein 2	Yeats2 Kiaa1197	Mus musculus (Mouse)	1407
Q6NZJ6	Q6NZJ6	reviewed	IF4G1_MOUSE	Eukaryotic translation initiation factor 4 gamma 1 (eIF-4-gamma 1) (eIF-4G 1) (eIF-4G1)	Eif4g1	Mus musculus (Mouse)	1600
Q8VHR5	Q8VHR5	reviewed	P66B_MOUSE	Transcriptional repressor p66-beta (GATA zinc finger domain-containing protein 2B) (p66/p68)	Gatad2b	Mus musculus (Mouse)	594
O35218	O35218	reviewed	CPSF2_MOUSE	Cleavage and polyadenylation specificity factor subunit 2 (Cleavage and polyadenylation specificity factor 100 kDa subunit) (CPSF 100 kDa subunit)	Cpsf2 Cpsf100 Mcpsf	Mus musculus (Mouse)	782
Q99LG1	Q99LG1	reviewed	TMM51_MOUSE	Transmembrane protein 51	Tmem51	Mus musculus (Mouse)	249
Q9JMD1	Q9JMD1	reviewed	SMBT1_MOUSE	Scm-like with four MBT domains protein 1	Sfmbt1	Mus musculus (Mouse)	863
Q922H1	Q922H1	reviewed	ANM3_MOUSE	Protein arginine N-methyltransferase 3 (EC 2.1.1.319) (Heterogeneous nuclear ribonucleoprotein methyltransferase-like protein 3)	Prmt3 Hrmt1l3	Mus musculus (Mouse)	528
Q6URW6	Q6URW6	reviewed	MYH14_MOUSE	Myosin-14 (Myosin heavy chain 14) (Myosin heavy chain, non-muscle IIc) (Non-muscle myosin heavy chain IIc) (NMHC II-C)	Myh14	Mus musculus (Mouse)	2000
P59644	P59644	reviewed	PI5PA_MOUSE	Phosphatidylinositol 4,5-bisphosphate 5-phosphatase A (EC 3.1.3.36) (Inositol polyphosphate 5-phosphatase J) (Phosphatidylinositol 1,3,4,5-tetrakisphosphate 5-phosphatase) (EC 3.1.3.56) (Phosphatidylinositol 1,4,5-trisphosphate 5-phosphatase) (EC 3.1.3.56)	Inpp5j Pib5pa	Mus musculus (Mouse)	1003
Q8BWW9	Q8BWW9	reviewed	PKN2_MOUSE	Serine/threonine-protein kinase N2 (EC 2.7.11.13) (PKN gamma) (Protein kinase C-like 2) (Protein-kinase C-related kinase 2)	Pkn2 Prk2 Prkcl2	Mus musculus (Mouse)	983
Q9CR29	Q9CR29	reviewed	CCD43_MOUSE	Coiled-coil domain-containing protein 43	Ccdc43 D11Ertd707e	Mus musculus (Mouse)	222
Q8K009	Q8K009	reviewed	AL1L2_MOUSE	Mitochondrial 10-formyltetrahydrofolate dehydrogenase (Mitochondrial 10-FTHFDH) (mtFDH) (EC 1.5.1.6) (Aldehyde dehydrogenase family 1 member L2)	Aldh1l2	Mus musculus (Mouse)	923
P46061	P46061	reviewed	RAGP1_MOUSE	Ran GTPase-activating protein 1 (RanGAP1)	Rangap1 Fug1	Mus musculus (Mouse)	589
A2AWL7	A2AWL7	reviewed	MGAP_MOUSE	MAX gene-associated protein	Mga Kiaa4252	Mus musculus (Mouse)	3003
Q8R409	Q8R409	reviewed	HEXI1_MOUSE	Protein HEXIM1 (Cardiac lineage protein 1)	Hexim1 Clp1	Mus musculus (Mouse)	356
Q9Z0P4	Q9Z0P4	reviewed	PALM_MOUSE	Paralemmin-1 (Paralemmin)	Palm	Mus musculus (Mouse)	383
Q8BG30	Q8BG30	reviewed	NELFA_MOUSE	Negative elongation factor A (NELF-A) (Wolf-Hirschhorn syndrome candidate 2 homolog) (mWHSC2)	Nelfa Whsc2 Whsc2h	Mus musculus (Mouse)	530
Q8K310	Q8K310	reviewed	MATR3_MOUSE	Matrin-3	Matr3	Mus musculus (Mouse)	846
Q63844	Q63844	reviewed	MK03_MOUSE	Mitogen-activated protein kinase 3 (MAP kinase 3) (MAPK 3) (EC 2.7.11.24) (ERT2) (Extracellular signal-regulated kinase 1) (ERK-1) (Insulin-stimulated MAP2 kinase) (MAP kinase isoform p44) (p44-MAPK) (MNK1) (Microtubule-associated protein 2 kinase) (p44-ERK1)	Mapk3 Erk1 Prkm3	Mus musculus (Mouse)	380
Q91ZM2	Q91ZM2	reviewed	SH2B1_MOUSE	SH2B adapter protein 1 (Pro-rich, PH and SH2 domain-containing signaling mediator) (PSM) (SH2 domain-containing protein 1B) (SH2-B PH domain-containing signaling mediator 1)	Sh2b1 Sh2bpsm1	Mus musculus (Mouse)	756
O70251	O70251	reviewed	EF1B_MOUSE	Elongation factor 1-beta (EF-1-beta)	Eef1b Eef1b2	Mus musculus (Mouse)	225
Q8BWW4	Q8BWW4	reviewed	LARP4_MOUSE	La-related protein 4 (La ribonucleoprotein domain family member 4)	Larp4	Mus musculus (Mouse)	719
Q9JKX6	Q9JKX6	reviewed	NUDT5_MOUSE	ADP-sugar pyrophosphatase (EC 3.6.1.13) (8-oxo-dGDP phosphatase) (EC 3.6.1.58) (Nuclear ATP-synthesis protein NUDIX5) (EC 2.7.7.96) (Nucleoside diphosphate-linked moiety X motif 5) (Nudix motif 5)	Nudt5	Mus musculus (Mouse)	218
Q52KE7	Q52KE7	reviewed	CCNL1_MOUSE	Cyclin-L1 (Cyclin-L) (Cyclin Ania-6a)	Ccnl1 Ania6a Ccn1	Mus musculus (Mouse)	532
O55028	O55028	reviewed	BCKD_MOUSE	[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial (EC 2.7.11.4) (Branched-chain alpha-ketoacid dehydrogenase kinase) (BCKD-kinase) (BCKDHKIN)	Bckdk	Mus musculus (Mouse)	412
P70670	P70670	reviewed	NACAM_MOUSE	Nascent polypeptide-associated complex subunit alpha, muscle-specific form (Alpha-NAC, muscle-specific form) (skNAC)	Naca Gm1878	Mus musculus (Mouse)	2187
Q6NS82	Q6NS82	reviewed	RETR2_MOUSE	Reticulophagy regulator 2	Retreg2 Fam134a	Mus musculus (Mouse)	541
Q9CYA6	Q9CYA6	reviewed	ZCHC8_MOUSE	Zinc finger CCHC domain-containing protein 8 (TRAMP-like complex RNA-binding factor ZCCHC8)	Zcchc8	Mus musculus (Mouse)	709
Q9CQF4	Q9CQF4	reviewed	MRES1_MOUSE	Mitochondrial transcription rescue factor 1	Mtres1	Mus musculus (Mouse)	240
Q9EP97	Q9EP97	reviewed	SENP3_MOUSE	Sentrin-specific protease 3 (EC 3.4.22.-) (SUMO-1-specific protease 3) (Sentrin/SUMO-specific protease SENP3) (Smt3-specific isopeptidase 1) (Smt3ip1)	Senp3 Smt3ip Smt3ip1	Mus musculus (Mouse)	568
Q8QZV7	Q8QZV7	reviewed	INT13_MOUSE	Integrator complex subunit 13 (Cell cycle regulator Mat89Bb homolog) (Protein asunder homolog) (Spermatogenesis-associated protein 30)	IntS13 Asun Spata30	Mus musculus (Mouse)	732
Q8CHI8	Q8CHI8	reviewed	EP400_MOUSE	E1A-binding protein p400 (EC 3.6.4.-) (Domino homolog) (mDomino) (p400 kDa SWI2/SNF2-related protein)	Ep400 Kiaa1498	Mus musculus (Mouse)	3072
Q9DAU9	Q9DAU9	reviewed	ZN654_MOUSE	Zinc finger protein 654	Znf654 Zfp654	Mus musculus (Mouse)	1112
Q61206	Q61206	reviewed	PA1B2_MOUSE	Platelet-activating factor acetylhydrolase IB subunit alpha2 (EC 3.1.1.47) (PAF acetylhydrolase 30 kDa subunit) (PAF-AH 30 kDa subunit) (PAF-AH subunit beta) (PAFAH subunit beta)	Pafah1b2 Pafahb	Mus musculus (Mouse)	229
Q9QZQ8	Q9QZQ8	reviewed	H2AY_MOUSE	Core histone macro-H2A.1 (Histone macroH2A1) (mH2A1) (H2A.y) (H2A/y)	Macroh2a1 H2afy	Mus musculus (Mouse)	369
Q7TPS5	Q7TPS5	reviewed	C2CD5_MOUSE	C2 domain-containing protein 5 (138 kDa C2 domain-containing phosphoprotein)	C2cd5 Cdp138 Kiaa0528	Mus musculus (Mouse)	1016
Q61136	Q61136	reviewed	PRP4B_MOUSE	Serine/threonine-protein kinase PRP4 homolog (EC 2.7.11.1) (PRP4 pre-mRNA-processing factor 4 homolog) (Pre-mRNA protein kinase)	Prpf4b Cbp143 Prp4h Prp4k Prp4m Prpk	Mus musculus (Mouse)	1007
Q8VEL9	Q8VEL9	reviewed	REM2_MOUSE	GTP-binding protein REM 2 (Rad and Gem-like GTP-binding protein 2)	Rem2	Mus musculus (Mouse)	341
Q3TDQ1	Q3TDQ1	reviewed	STT3B_MOUSE	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B (Oligosaccharyl transferase subunit STT3B) (STT3-B) (EC 2.4.99.18) (B6dom1 antigen) (Source of immunodominant MHC-associated peptides)	Stt3b Simp	Mus musculus (Mouse)	823
Q78PY7	Q78PY7	reviewed	SND1_MOUSE	Staphylococcal nuclease domain-containing protein 1 (EC 3.1.31.1) (100 kDa coactivator) (p100 co-activator)	Snd1	Mus musculus (Mouse)	910
Q3U319	Q3U319	reviewed	BRE1B_MOUSE	E3 ubiquitin-protein ligase BRE1B (BRE1-B) (EC 2.3.2.27) (RING finger protein 40) (RING-type E3 ubiquitin transferase BRE1B)	Rnf40 Bre1b Kiaa0661	Mus musculus (Mouse)	1001
Q62172	Q62172	reviewed	RBP1_MOUSE	RalA-binding protein 1 (RalBP1) (Dinitrophenyl S-glutathione ATPase) (DNP-SG ATPase) (EC 7.6.2.2, EC 7.6.2.3) (Ral-interacting protein 1)	Ralbp1 Rip1	Mus musculus (Mouse)	648
Q9D2E2	Q9D2E2	reviewed	TOE1_MOUSE	Target of EGR1 protein 1	Toe1	Mus musculus (Mouse)	511
Q52KB6	Q52KB6	reviewed	C2CD3_MOUSE	C2 domain-containing protein 3 (Protein hearty)	C2cd3 Hty	Mus musculus (Mouse)	2323
Q8R1F6	Q8R1F6	reviewed	HID1_MOUSE	Protein HID1 (HID1 domain-containing protein) (Protein hid-1 homolog)	Hid1	Mus musculus (Mouse)	788
O88939	O88939	reviewed	ZBT7A_MOUSE	Zinc finger and BTB domain-containing protein 7A (Leukemia/lymphoma-related factor) (POZ and Krueppel erythroid myeloid ontogenic factor) (POK erythroid myeloid ontogenic factor) (Pokemon)	Zbtb7a Lrf Zbtb7	Mus musculus (Mouse)	569
Q9ESX5	Q9ESX5	reviewed	DKC1_MOUSE	H/ACA ribonucleoprotein complex subunit DKC1 (EC 5.4.99.-) (Dyskerin) (Nopp140-associated protein of 57 kDa) (Nucleolar protein NAP57) (Nucleolar protein family A member 4) (snoRNP protein DKC1)	Dkc1	Mus musculus (Mouse)	509
Q8BHJ9	Q8BHJ9	reviewed	SLU7_MOUSE	Pre-mRNA-splicing factor SLU7	Slu7 D11Ertd730e	Mus musculus (Mouse)	585
P38532	P38532	reviewed	HSF1_MOUSE	Heat shock factor protein 1 (HSF 1) (Heat shock transcription factor 1) (HSTF 1)	Hsf1	Mus musculus (Mouse)	525
Q8R3Y8	Q8R3Y8	reviewed	I2BP1_MOUSE	Interferon regulatory factor 2-binding protein 1 (IRF-2-binding protein 1) (IRF-2BP1) (Probable E3 ubiquitin-protein ligase IRF2BP1) (EC 2.3.2.27) (Probable RING-type E3 ubiquitin transferase IRF2BP1)	Irf2bp1	Mus musculus (Mouse)	584
B2RUR8	B2RUR8	reviewed	OTU7B_MOUSE	OTU domain-containing protein 7B (EC 3.4.19.12) (Cellular zinc finger anti-NF-kappa-B protein) (Zinc finger A20 domain-containing protein 1) (Zinc finger protein Cezanne)	Otud7b	Mus musculus (Mouse)	840
Q8BU03	Q8BU03	reviewed	PWP2_MOUSE	Periodic tryptophan protein 2 homolog	Pwp2 Pwp2h	Mus musculus (Mouse)	919
P58334	P58334	reviewed	KLF16_MOUSE	Krueppel-like factor 16 (Basic transcription element-binding protein 4) (BTE-binding protein 4) (Dopamine receptor-regulating factor) (Transcription factor BTEB4)	Klf16 Bteb4 Drrf	Mus musculus (Mouse)	251
Q9CYZ2	Q9CYZ2	reviewed	TPD54_MOUSE	Tumor protein D54 (Tumor protein D52-like 2)	Tpd52l2	Mus musculus (Mouse)	220
P52479	P52479	reviewed	UBP10_MOUSE	Ubiquitin carboxyl-terminal hydrolase 10 (EC 3.4.19.12) (Deubiquitinating enzyme 10) (Ubiquitin thioesterase 10) (Ubiquitin-specific-processing protease 10)	Usp10 Kiaa0190 Ode-1 Uchrp	Mus musculus (Mouse)	792
Q80VP1	Q80VP1	reviewed	EPN1_MOUSE	Epsin-1 (EPS-15-interacting protein 1) (Intersectin-EH-binding protein 1) (Ibp1)	Epn1	Mus musculus (Mouse)	575
Q9CQX8	Q9CQX8	reviewed	KGD4_MOUSE	Alpha-ketoglutarate dehydrogenase component 4	Mrps36 Kgd4	Mus musculus (Mouse)	102
